223 unlabelled training bactches, 94 labelled batches. Will reuse samples to match batch numbers
Epoch 18, train accuracy:39.30%, batch: 181/223
Epoch 18, train accuracy:39.32%, batch: 182/223
Epoch 18, train accuracy:39.26%, batch: 183/223
Epoch 18, train accuracy:39.20%, batch: 184/223
Epoch 18, train accuracy:39.14%, batch: 185/223
Epoch 18, train accuracy:39.08%, batch: 186/223
Epoch 18, train accuracy:39.02%, batch: 187/223
Epoch 18, train accuracy:38.96%, batch: 188/223
Epoch 18, train accuracy:38.91%, batch: 189/223
Epoch 18, train accuracy:38.85%, batch: 190/223
Epoch 18, train accuracy:38.79%, batch: 191/223
Epoch 18, train accuracy:38.74%, batch: 192/223
Epoch 18, train accuracy:38.68%, batch: 193/223
Epoch 18, train accuracy:38.63%, batch: 194/223
Epoch 18, train accuracy:38.57%, batch: 195/223
Epoch 18, train accuracy:38.52%, batch: 196/223
Epoch 18, train accuracy:38.47%, batch: 197/223
Epoch 18, train accuracy:38.42%, batch: 198/223
Epoch 18, train accuracy:38.36%, batch: 199/223
Epoch 18, train accuracy:38.31%, batch: 200/223
Epoch 18, train accuracy:38.26%, batch: 201/223
Epoch 18, train accuracy:38.21%, batch: 202/223
Epoch 18, train accuracy:38.16%, batch: 203/223
Epoch 18, train accuracy:38.11%, batch: 204/223
Epoch 18, train accuracy:38.06%, batch: 205/223
Epoch 18, train accuracy:38.02%, batch: 206/223
Epoch 18, train accuracy:37.97%, batch: 207/223
Epoch 18, train accuracy:37.92%, batch: 208/223
Epoch 18, train accuracy:37.87%, batch: 209/223
Epoch 18, train accuracy:37.83%, batch: 210/223
Epoch 18, train accuracy:37.78%, batch: 211/223
Epoch 18, train accuracy:37.74%, batch: 212/223
Epoch 18, train accuracy:37.69%, batch: 213/223
Epoch 18, train accuracy:37.65%, batch: 214/223
Epoch 18, train accuracy:37.60%, batch: 215/223
Epoch 18, train accuracy:37.56%, batch: 216/223
Epoch 18, train accuracy:37.51%, batch: 217/223
Epoch 18, train accuracy:37.47%, batch: 218/223
Epoch 18, train accuracy:37.43%, batch: 219/223
Epoch 18, train accuracy:37.39%, batch: 220/223
Epoch 18, train accuracy:37.34%, batch: 221/223
Epoch 18, train accuracy:37.30%, batch: 222/223
Epoch 18, train accuracy:37.26%, batch: 223/223
Epoch 18, train accuracy:37.26%, validation accuracy:15.52, batch: 223/223
Epoch 19, train accuracy:28.12%, batch: 1/223
Epoch 19, train accuracy:28.12%, batch: 2/223
Epoch 19, train accuracy:28.12%, batch: 3/223
Epoch 19, train accuracy:28.12%, batch: 4/223
Epoch 19, train accuracy:28.12%, batch: 5/223
Epoch 19, train accuracy:27.60%, batch: 6/223
Epoch 19, train accuracy:27.23%, batch: 7/223
Epoch 19, train accuracy:26.95%, batch: 8/223
Epoch 19, train accuracy:26.74%, batch: 9/223
Epoch 19, train accuracy:26.56%, batch: 10/223
Epoch 19, train accuracy:26.42%, batch: 11/223
Epoch 19, train accuracy:26.30%, batch: 12/223
Epoch 19, train accuracy:26.20%, batch: 13/223
Epoch 19, train accuracy:26.12%, batch: 14/223
Epoch 19, train accuracy:26.04%, batch: 15/223
Epoch 19, train accuracy:25.98%, batch: 16/223
Epoch 19, train accuracy:25.92%, batch: 17/223
Epoch 19, train accuracy:25.87%, batch: 18/223
Epoch 19, train accuracy:25.82%, batch: 19/223
Epoch 19, train accuracy:25.78%, batch: 20/223
Epoch 19, train accuracy:25.74%, batch: 21/223
Epoch 19, train accuracy:25.71%, batch: 22/223
Epoch 19, train accuracy:25.68%, batch: 23/223
Epoch 19, train accuracy:25.65%, batch: 24/223
Epoch 19, train accuracy:25.50%, batch: 25/223
Epoch 19, train accuracy:25.36%, batch: 26/223
Epoch 19, train accuracy:25.23%, batch: 27/223
Epoch 19, train accuracy:25.11%, batch: 28/223
Epoch 19, train accuracy:25.00%, batch: 29/223
Epoch 19, train accuracy:25.42%, batch: 30/223
Epoch 19, train accuracy:25.81%, batch: 31/223
Epoch 19, train accuracy:26.17%, batch: 32/223
Epoch 19, train accuracy:26.52%, batch: 33/223
Epoch 19, train accuracy:26.84%, batch: 34/223
Epoch 19, train accuracy:27.14%, batch: 35/223
Epoch 19, train accuracy:27.43%, batch: 36/223
Epoch 19, train accuracy:27.70%, batch: 37/223
Epoch 19, train accuracy:27.96%, batch: 38/223
Epoch 19, train accuracy:28.12%, batch: 39/223
Epoch 19, train accuracy:28.28%, batch: 40/223
Epoch 19, train accuracy:28.43%, batch: 41/223
Epoch 19, train accuracy:28.57%, batch: 42/223
Epoch 19, train accuracy:28.71%, batch: 43/223
Epoch 19, train accuracy:28.84%, batch: 44/223
Epoch 19, train accuracy:28.96%, batch: 45/223
Epoch 19, train accuracy:29.08%, batch: 46/223
Epoch 19, train accuracy:29.19%, batch: 47/223
Epoch 19, train accuracy:29.30%, batch: 48/223
Epoch 19, train accuracy:29.40%, batch: 49/223
Epoch 19, train accuracy:29.50%, batch: 50/223
Epoch 19, train accuracy:29.60%, batch: 51/223
Epoch 19, train accuracy:29.69%, batch: 52/223
Epoch 19, train accuracy:29.78%, batch: 53/223
Epoch 19, train accuracy:29.86%, batch: 54/223
Epoch 19, train accuracy:29.94%, batch: 55/223
Epoch 19, train accuracy:30.02%, batch: 56/223
Epoch 19, train accuracy:30.10%, batch: 57/223
Epoch 19, train accuracy:30.17%, batch: 58/223
Epoch 19, train accuracy:30.24%, batch: 59/223
Epoch 19, train accuracy:30.31%, batch: 60/223
Epoch 19, train accuracy:30.38%, batch: 61/223
Epoch 19, train accuracy:30.44%, batch: 62/223
Epoch 19, train accuracy:30.51%, batch: 63/223
Epoch 19, train accuracy:30.57%, batch: 64/223
Epoch 19, train accuracy:30.62%, batch: 65/223
Epoch 19, train accuracy:30.68%, batch: 66/223
Epoch 19, train accuracy:30.74%, batch: 67/223
Epoch 19, train accuracy:30.79%, batch: 68/223
Epoch 19, train accuracy:30.84%, batch: 69/223
Epoch 19, train accuracy:30.89%, batch: 70/223
Epoch 19, train accuracy:30.94%, batch: 71/223
Epoch 19, train accuracy:30.99%, batch: 72/223
Epoch 19, train accuracy:31.04%, batch: 73/223
Epoch 19, train accuracy:31.08%, batch: 74/223
Epoch 19, train accuracy:31.12%, batch: 75/223
Epoch 19, train accuracy:31.17%, batch: 76/223
Epoch 19, train accuracy:31.21%, batch: 77/223
Epoch 19, train accuracy:31.25%, batch: 78/223
Epoch 19, train accuracy:31.29%, batch: 79/223
Epoch 19, train accuracy:31.33%, batch: 80/223
Epoch 19, train accuracy:31.37%, batch: 81/223
Epoch 19, train accuracy:31.40%, batch: 82/223
Epoch 19, train accuracy:31.44%, batch: 83/223
Epoch 19, train accuracy:31.47%, batch: 84/223
Epoch 19, train accuracy:31.51%, batch: 85/223
Epoch 19, train accuracy:31.54%, batch: 86/223
Epoch 19, train accuracy:31.57%, batch: 87/223
Epoch 19, train accuracy:31.61%, batch: 88/223
Epoch 19, train accuracy:31.64%, batch: 89/223
Epoch 19, train accuracy:31.67%, batch: 90/223
Epoch 19, train accuracy:31.70%, batch: 91/223
Epoch 19, train accuracy:31.73%, batch: 92/223
Epoch 19, train accuracy:31.75%, batch: 93/223
Epoch 19, train accuracy:31.78%, batch: 94/223
Epoch 19, train accuracy:31.81%, batch: 95/223
Epoch 19, train accuracy:31.84%, batch: 96/223
Epoch 19, train accuracy:31.86%, batch: 97/223
Epoch 19, train accuracy:31.89%, batch: 98/223
Epoch 19, train accuracy:31.91%, batch: 99/223
Epoch 19, train accuracy:31.94%, batch: 100/223
Epoch 19, train accuracy:31.96%, batch: 101/223
Epoch 19, train accuracy:31.99%, batch: 102/223
Epoch 19, train accuracy:32.01%, batch: 103/223
Epoch 19, train accuracy:32.03%, batch: 104/223
Epoch 19, train accuracy:32.05%, batch: 105/223
Epoch 19, train accuracy:32.08%, batch: 106/223
Epoch 19, train accuracy:32.10%, batch: 107/223
Epoch 19, train accuracy:32.12%, batch: 108/223
Epoch 19, train accuracy:32.14%, batch: 109/223
Epoch 19, train accuracy:32.16%, batch: 110/223
Epoch 19, train accuracy:32.18%, batch: 111/223
Epoch 19, train accuracy:32.20%, batch: 112/223
Epoch 19, train accuracy:32.16%, batch: 113/223
Epoch 19, train accuracy:32.13%, batch: 114/223
Epoch 19, train accuracy:32.09%, batch: 115/223
Epoch 19, train accuracy:32.06%, batch: 116/223
Epoch 19, train accuracy:32.02%, batch: 117/223
Epoch 19, train accuracy:31.99%, batch: 118/223
Epoch 19, train accuracy:31.96%, batch: 119/223
Epoch 19, train accuracy:31.93%, batch: 120/223
Epoch 19, train accuracy:31.90%, batch: 121/223
Epoch 19, train accuracy:31.86%, batch: 122/223
Epoch 19, train accuracy:31.89%, batch: 123/223
Epoch 19, train accuracy:31.91%, batch: 124/223
Epoch 19, train accuracy:31.92%, batch: 125/223
Epoch 19, train accuracy:31.94%, batch: 126/223
Epoch 19, train accuracy:31.96%, batch: 127/223
Epoch 19, train accuracy:31.98%, batch: 128/223
Epoch 19, train accuracy:32.00%, batch: 129/223
Epoch 19, train accuracy:32.02%, batch: 130/223
Epoch 19, train accuracy:32.04%, batch: 131/223
Epoch 19, train accuracy:32.05%, batch: 132/223
Epoch 19, train accuracy:32.07%, batch: 133/223
Epoch 19, train accuracy:32.09%, batch: 134/223
Epoch 19, train accuracy:32.11%, batch: 135/223
Epoch 19, train accuracy:32.12%, batch: 136/223
Epoch 19, train accuracy:32.14%, batch: 137/223
Epoch 19, train accuracy:32.16%, batch: 138/223
Epoch 19, train accuracy:32.17%, batch: 139/223
Epoch 19, train accuracy:32.28%, batch: 140/223
Epoch 19, train accuracy:32.38%, batch: 141/223
Epoch 19, train accuracy:32.48%, batch: 142/223
Epoch 19, train accuracy:32.67%, batch: 143/223
Epoch 19, train accuracy:32.86%, batch: 144/223
Epoch 19, train accuracy:33.04%, batch: 145/223
Epoch 19, train accuracy:33.22%, batch: 146/223
Epoch 19, train accuracy:33.40%, batch: 147/223
Epoch 19, train accuracy:33.57%, batch: 148/223
Epoch 19, train accuracy:33.75%, batch: 149/223
Epoch 19, train accuracy:33.92%, batch: 150/223
Epoch 19, train accuracy:34.09%, batch: 151/223
Epoch 19, train accuracy:34.25%, batch: 152/223
Epoch 19, train accuracy:34.42%, batch: 153/223
Epoch 19, train accuracy:34.58%, batch: 154/223
Epoch 19, train accuracy:34.74%, batch: 155/223
Epoch 19, train accuracy:34.90%, batch: 156/223
Epoch 19, train accuracy:35.05%, batch: 157/223
Epoch 19, train accuracy:35.21%, batch: 158/223
Epoch 19, train accuracy:35.36%, batch: 159/223
Epoch 19, train accuracy:35.51%, batch: 160/223
Epoch 19, train accuracy:35.66%, batch: 161/223
Epoch 19, train accuracy:35.80%, batch: 162/223
Epoch 19, train accuracy:35.95%, batch: 163/223
Epoch 19, train accuracy:36.09%, batch: 164/223
Epoch 19, train accuracy:36.23%, batch: 165/223
Epoch 19, train accuracy:36.37%, batch: 166/223
Epoch 19, train accuracy:36.51%, batch: 167/223
Epoch 19, train accuracy:36.64%, batch: 168/223
Epoch 19, train accuracy:36.78%, batch: 169/223
Epoch 19, train accuracy:36.91%, batch: 170/223
Epoch 19, train accuracy:37.04%, batch: 171/223
Epoch 19, train accuracy:37.17%, batch: 172/223
Epoch 19, train accuracy:37.30%, batch: 173/223
Epoch 19, train accuracy:37.43%, batch: 174/223
Epoch 19, train accuracy:37.55%, batch: 175/223
Epoch 19, train accuracy:37.68%, batch: 176/223
Epoch 19, train accuracy:37.80%, batch: 177/223
Epoch 19, train accuracy:37.92%, batch: 178/223
Epoch 19, train accuracy:38.04%, batch: 179/223
Epoch 19, train accuracy:38.16%, batch: 180/223
Epoch 19, train accuracy:38.28%, batch: 181/223
Epoch 19, train accuracy:38.39%, batch: 182/223
Epoch 19, train accuracy:38.35%, batch: 183/223
Epoch 19, train accuracy:38.32%, batch: 184/223
Epoch 19, train accuracy:38.28%, batch: 185/223
Epoch 19, train accuracy:38.24%, batch: 186/223
Epoch 19, train accuracy:38.20%, batch: 187/223
Epoch 19, train accuracy:38.16%, batch: 188/223
Epoch 19, train accuracy:38.13%, batch: 189/223
Epoch 19, train accuracy:38.09%, batch: 190/223
Epoch 19, train accuracy:38.06%, batch: 191/223
Epoch 19, train accuracy:38.02%, batch: 192/223
Epoch 19, train accuracy:37.99%, batch: 193/223
Epoch 19, train accuracy:37.95%, batch: 194/223
Epoch 19, train accuracy:37.92%, batch: 195/223
Epoch 19, train accuracy:37.88%, batch: 196/223
Epoch 19, train accuracy:37.85%, batch: 197/223
Epoch 19, train accuracy:37.82%, batch: 198/223
Epoch 19, train accuracy:37.78%, batch: 199/223
Epoch 19, train accuracy:37.75%, batch: 200/223
Epoch 19, train accuracy:37.72%, batch: 201/223
Epoch 19, train accuracy:37.69%, batch: 202/223
Epoch 19, train accuracy:37.65%, batch: 203/223
Epoch 19, train accuracy:37.62%, batch: 204/223
Epoch 19, train accuracy:37.59%, batch: 205/223
Epoch 19, train accuracy:37.56%, batch: 206/223
Epoch 19, train accuracy:37.53%, batch: 207/223
Epoch 19, train accuracy:37.50%, batch: 208/223
Epoch 19, train accuracy:37.47%, batch: 209/223
Epoch 19, train accuracy:37.44%, batch: 210/223
Epoch 19, train accuracy:37.41%, batch: 211/223
Epoch 19, train accuracy:37.38%, batch: 212/223
Epoch 19, train accuracy:37.35%, batch: 213/223
Epoch 19, train accuracy:37.32%, batch: 214/223
Epoch 19, train accuracy:37.30%, batch: 215/223
Epoch 19, train accuracy:37.27%, batch: 216/223
Epoch 19, train accuracy:37.24%, batch: 217/223
Epoch 19, train accuracy:37.21%, batch: 218/223
Epoch 19, train accuracy:37.19%, batch: 219/223
Epoch 19, train accuracy:37.16%, batch: 220/223
Epoch 19, train accuracy:37.13%, batch: 221/223
Epoch 19, train accuracy:37.11%, batch: 222/223
Epoch 19, train accuracy:37.08%, batch: 223/223
Epoch 19, train accuracy:37.08%, validation accuracy:14.61, batch: 223/223
Epoch 20, train accuracy:31.25%, batch: 1/223
Epoch 20, train accuracy:31.25%, batch: 2/223
Epoch 20, train accuracy:31.25%, batch: 3/223
Epoch 20, train accuracy:31.25%, batch: 4/223
Epoch 20, train accuracy:31.25%, batch: 5/223
Epoch 20, train accuracy:32.29%, batch: 6/223
Epoch 20, train accuracy:33.04%, batch: 7/223
Epoch 20, train accuracy:33.59%, batch: 8/223
Epoch 20, train accuracy:34.03%, batch: 9/223
Epoch 20, train accuracy:34.38%, batch: 10/223
Epoch 20, train accuracy:34.66%, batch: 11/223
Epoch 20, train accuracy:34.90%, batch: 12/223
Epoch 20, train accuracy:35.10%, batch: 13/223
Epoch 20, train accuracy:35.27%, batch: 14/223
Epoch 20, train accuracy:35.42%, batch: 15/223
Epoch 20, train accuracy:35.55%, batch: 16/223
Epoch 20, train accuracy:35.66%, batch: 17/223
Epoch 20, train accuracy:35.76%, batch: 18/223
Epoch 20, train accuracy:35.86%, batch: 19/223
Epoch 20, train accuracy:35.94%, batch: 20/223
Epoch 20, train accuracy:36.01%, batch: 21/223
Epoch 20, train accuracy:36.08%, batch: 22/223
Epoch 20, train accuracy:36.14%, batch: 23/223
Epoch 20, train accuracy:36.20%, batch: 24/223
Epoch 20, train accuracy:35.88%, batch: 25/223
Epoch 20, train accuracy:35.58%, batch: 26/223
Epoch 20, train accuracy:35.30%, batch: 27/223
Epoch 20, train accuracy:35.04%, batch: 28/223
Epoch 20, train accuracy:34.81%, batch: 29/223
Epoch 20, train accuracy:35.31%, batch: 30/223
Epoch 20, train accuracy:35.79%, batch: 31/223
Epoch 20, train accuracy:36.23%, batch: 32/223
Epoch 20, train accuracy:36.65%, batch: 33/223
Epoch 20, train accuracy:37.04%, batch: 34/223
Epoch 20, train accuracy:37.41%, batch: 35/223
Epoch 20, train accuracy:37.76%, batch: 36/223
Epoch 20, train accuracy:38.09%, batch: 37/223
Epoch 20, train accuracy:38.40%, batch: 38/223
Epoch 20, train accuracy:38.78%, batch: 39/223
Epoch 20, train accuracy:39.14%, batch: 40/223
Epoch 20, train accuracy:39.48%, batch: 41/223
Epoch 20, train accuracy:39.81%, batch: 42/223
Epoch 20, train accuracy:40.12%, batch: 43/223
Epoch 20, train accuracy:40.41%, batch: 44/223
Epoch 20, train accuracy:40.69%, batch: 45/223
Epoch 20, train accuracy:40.96%, batch: 46/223
Epoch 20, train accuracy:41.22%, batch: 47/223
Epoch 20, train accuracy:41.47%, batch: 48/223
Epoch 20, train accuracy:41.71%, batch: 49/223
Epoch 20, train accuracy:41.94%, batch: 50/223
Epoch 20, train accuracy:42.16%, batch: 51/223
Epoch 20, train accuracy:42.37%, batch: 52/223
Epoch 20, train accuracy:42.57%, batch: 53/223
Epoch 20, train accuracy:42.77%, batch: 54/223
Epoch 20, train accuracy:42.95%, batch: 55/223
Epoch 20, train accuracy:43.14%, batch: 56/223
Epoch 20, train accuracy:43.31%, batch: 57/223
Epoch 20, train accuracy:43.48%, batch: 58/223
Epoch 20, train accuracy:43.64%, batch: 59/223
Epoch 20, train accuracy:43.80%, batch: 60/223
Epoch 20, train accuracy:43.95%, batch: 61/223
Epoch 20, train accuracy:44.10%, batch: 62/223
Epoch 20, train accuracy:44.25%, batch: 63/223
Epoch 20, train accuracy:44.38%, batch: 64/223
Epoch 20, train accuracy:44.52%, batch: 65/223
Epoch 20, train accuracy:44.65%, batch: 66/223
Epoch 20, train accuracy:44.78%, batch: 67/223
Epoch 20, train accuracy:44.90%, batch: 68/223
Epoch 20, train accuracy:45.02%, batch: 69/223
Epoch 20, train accuracy:45.13%, batch: 70/223
Epoch 20, train accuracy:45.25%, batch: 71/223
Epoch 20, train accuracy:45.36%, batch: 72/223
Epoch 20, train accuracy:45.46%, batch: 73/223
Epoch 20, train accuracy:45.57%, batch: 74/223
Epoch 20, train accuracy:45.67%, batch: 75/223
Epoch 20, train accuracy:45.76%, batch: 76/223
Epoch 20, train accuracy:45.86%, batch: 77/223
Epoch 20, train accuracy:45.95%, batch: 78/223
Epoch 20, train accuracy:46.04%, batch: 79/223
Epoch 20, train accuracy:46.13%, batch: 80/223
Epoch 20, train accuracy:46.22%, batch: 81/223
Epoch 20, train accuracy:46.30%, batch: 82/223
Epoch 20, train accuracy:46.39%, batch: 83/223
Epoch 20, train accuracy:46.47%, batch: 84/223
Epoch 20, train accuracy:46.54%, batch: 85/223
Epoch 20, train accuracy:46.62%, batch: 86/223
Epoch 20, train accuracy:46.70%, batch: 87/223
Epoch 20, train accuracy:46.77%, batch: 88/223
Epoch 20, train accuracy:46.84%, batch: 89/223
Epoch 20, train accuracy:46.91%, batch: 90/223
Epoch 20, train accuracy:46.98%, batch: 91/223
Epoch 20, train accuracy:47.04%, batch: 92/223
Epoch 20, train accuracy:47.11%, batch: 93/223
Epoch 20, train accuracy:47.17%, batch: 94/223
Epoch 20, train accuracy:47.24%, batch: 95/223
Epoch 20, train accuracy:47.30%, batch: 96/223
Epoch 20, train accuracy:47.36%, batch: 97/223
Epoch 20, train accuracy:47.42%, batch: 98/223
Epoch 20, train accuracy:47.47%, batch: 99/223
Epoch 20, train accuracy:47.53%, batch: 100/223
Epoch 20, train accuracy:47.59%, batch: 101/223
Epoch 20, train accuracy:47.64%, batch: 102/223
Epoch 20, train accuracy:47.69%, batch: 103/223
Epoch 20, train accuracy:47.75%, batch: 104/223
Epoch 20, train accuracy:47.80%, batch: 105/223
Epoch 20, train accuracy:47.85%, batch: 106/223
Epoch 20, train accuracy:47.90%, batch: 107/223
Epoch 20, train accuracy:47.95%, batch: 108/223
Epoch 20, train accuracy:47.99%, batch: 109/223
Epoch 20, train accuracy:48.04%, batch: 110/223
Epoch 20, train accuracy:48.09%, batch: 111/223
Epoch 20, train accuracy:48.13%, batch: 112/223
Epoch 20, train accuracy:48.04%, batch: 113/223
Epoch 20, train accuracy:47.94%, batch: 114/223
Epoch 20, train accuracy:47.85%, batch: 115/223
Epoch 20, train accuracy:47.76%, batch: 116/223
Epoch 20, train accuracy:47.68%, batch: 117/223
Epoch 20, train accuracy:47.59%, batch: 118/223
Epoch 20, train accuracy:47.51%, batch: 119/223
Epoch 20, train accuracy:47.42%, batch: 120/223
Epoch 20, train accuracy:47.34%, batch: 121/223
Epoch 20, train accuracy:47.26%, batch: 122/223
Epoch 20, train accuracy:47.15%, batch: 123/223
Epoch 20, train accuracy:47.05%, batch: 124/223
Epoch 20, train accuracy:46.95%, batch: 125/223
Epoch 20, train accuracy:46.85%, batch: 126/223
Epoch 20, train accuracy:46.75%, batch: 127/223
Epoch 20, train accuracy:46.66%, batch: 128/223
Epoch 20, train accuracy:46.56%, batch: 129/223
Epoch 20, train accuracy:46.47%, batch: 130/223
Epoch 20, train accuracy:46.37%, batch: 131/223
Epoch 20, train accuracy:46.28%, batch: 132/223
Epoch 20, train accuracy:46.19%, batch: 133/223
Epoch 20, train accuracy:46.11%, batch: 134/223
Epoch 20, train accuracy:46.02%, batch: 135/223
Epoch 20, train accuracy:45.93%, batch: 136/223
Epoch 20, train accuracy:45.85%, batch: 137/223
Epoch 20, train accuracy:45.77%, batch: 138/223
Epoch 20, train accuracy:45.68%, batch: 139/223
Epoch 20, train accuracy:45.65%, batch: 140/223
Epoch 20, train accuracy:45.61%, batch: 141/223
